images,values
images/001270.png,1.514
images/001271.png,2.631
images/001272.png,1.871
images/001273.png,1.567
images/001274.png,1.863
images/001275.png,1.525
images/001276.png,2.414
images/001277.png,3.409
images/001278.png,1.544
images/001279.png,2.539
images/001280.png,1.094
images/001281.png,1.051
images/001282.png,1.285
images/001283.png,0.938
images/001284.png,0.991
images/001285.png,0.964
images/001286.png,1.27
images/001287.png,0.875
images/001288.png,1.339
images/001289.png,1.468
images/001290.png,1.247
images/001291.png,1.102
images/001292.png,1.308
images/001293.png,1.745
images/001294.png,1.681
images/001295.png,1.704
images/001296.png,1.508
images/001297.png,1.652
images/001298.png,0.935
images/001299.png,1.134
images/001300.png,0.973
images/001301.png,1.31
images/001302.png,1.334
images/001303.png,1.0
images/001304.png,1.036
images/001305.png,1.453
images/001306.png,1.524
images/001307.png,1.459
images/001308.png,1.425
images/001309.png,0.758
images/001310.png,1.261
images/001311.png,1.426
images/001312.png,1.647
images/001313.png,1.085
images/001314.png,1.786
images/001315.png,1.647
images/001316.png,1.225
images/001317.png,1.795
images/001318.png,2.051
images/001319.png,1.586
images/001320.png,0.902
images/001321.png,0.675
images/001322.png,0.994
images/001323.png,1.014
images/001324.png,0.877
images/001325.png,0.87
images/001326.png,0.946
images/001327.png,1.818
images/001328.png,1.178
images/001329.png,1.403
images/001330.png,1.5
images/001331.png,1.344
images/001332.png,1.519
images/001333.png,1.652
images/001334.png,1.617
images/001335.png,1.705
images/001336.png,1.742
images/001337.png,1.441
images/001338.png,1.639
images/001339.png,1.039
images/001340.png,1.222
images/001341.png,1.36
images/001342.png,1.565
images/001343.png,0.992
images/001344.png,1.106
images/001345.png,1.622
images/001346.png,1.775
images/001347.png,1.66
images/001348.png,1.608
images/001349.png,1.548
images/001350.png,1.431
images/001351.png,0.871
images/001352.png,0.953
images/001353.png,1.007
images/001354.png,1.139
images/001355.png,1.002
images/001356.png,1.25
images/001357.png,1.298
images/001358.png,0.835
images/001359.png,1.398
images/001360.png,0.985
images/001361.png,1.569
images/001362.png,1.659
images/001363.png,1.339
images/001364.png,2.25
images/001365.png,1.66
images/001366.png,1.448
images/001367.png,1.783
images/001368.png,1.393
images/001369.png,1.508
images/001370.png,1.961
images/001371.png,1.161
images/001372.png,1.294
images/001373.png,1.664
images/001374.png,1.265
images/001375.png,1.357
images/001376.png,1.724
images/001377.png,1.137
images/001378.png,1.597
images/001379.png,1.563
images/001380.png,2.042
images/001381.png,2.126
images/001382.png,1.999
images/001383.png,2.054
images/001384.png,2.067
images/001385.png,2.877
images/001386.png,2.452
images/001387.png,2.941
images/001388.png,2.973
images/001389.png,2.11
images/001390.png,2.254
images/001391.png,2.696
images/001392.png,2.282
images/001393.png,2.355
images/001394.png,1.669
images/001395.png,1.861
images/001396.png,2.118
images/001397.png,1.971
images/001398.png,1.896
images/001399.png,2.66
images/001400.png,1.864
images/001401.png,1.9
images/001402.png,2.43
images/001403.png,2.356
images/001404.png,1.962
images/001405.png,1.82
images/001406.png,1.694
images/001407.png,1.793
images/001408.png,2.357
images/001409.png,2.051
images/001410.png,2.208
images/001411.png,2.332
images/001412.png,2.321
images/001413.png,2.657
images/001414.png,2.479
images/001415.png,2.732
images/001416.png,0.911
images/001417.png,1.345
images/001418.png,1.362
images/001419.png,2.5
images/001420.png,0.875
images/001421.png,1.375
images/001422.png,1.364
images/001423.png,0.75
images/001424.png,1.563
images/001425.png,1.406
images/001426.png,1.783
images/001427.png,1.759
images/001428.png,1.399
images/001429.png,1.382
images/001430.png,1.782
images/001431.png,1.693
images/001432.png,1.619
images/001433.png,1.666
images/001434.png,1.489
images/001435.png,1.655
images/001436.png,1.94
images/001437.png,2.269
images/001438.png,2.028
images/001439.png,2.115
images/001440.png,1.655
images/001441.png,1.617
images/001442.png,1.923
images/001443.png,1.932
images/001444.png,1.84
images/001445.png,2.172
images/001446.png,1.82
images/001447.png,1.613
images/001448.png,1.61
images/001449.png,1.449
images/001450.png,2.595
images/001451.png,2.105
images/001452.png,2.441
images/001453.png,1.848
images/001454.png,2.292
images/001455.png,1.961
images/001456.png,2.041
images/001457.png,2.402
images/001458.png,2.311
images/001459.png,2.132
images/001460.png,2.072
images/001461.png,1.841
images/001462.png,1.79
images/001463.png,1.907
images/001464.png,1.678
images/001465.png,2.467
images/001466.png,1.267
images/001467.png,2.604
images/001468.png,2.006
images/001469.png,2.674
images/001470.png,2.659
images/001471.png,2.062
images/001472.png,1.71
images/001473.png,1.511
images/001474.png,1.609
images/001475.png,1.667
images/001476.png,1.063
images/001477.png,1.125
images/001478.png,1.51
images/001479.png,1.518
images/001480.png,1.598
images/001481.png,1.657
images/001482.png,1.75
images/001483.png,1.82
images/001484.png,1.908
images/001485.png,2.982
images/001486.png,3.051
images/001487.png,1.625
images/001488.png,2.205
images/001489.png,2.083
images/001490.png,2.023
images/001491.png,2.37
images/001492.png,2.131
images/001493.png,3.223
images/001494.png,2.671
images/001495.png,2.68
images/001496.png,2.736
images/001497.png,3.392
images/001498.png,3.302
images/001499.png,1.631
images/001500.png,2.314
images/001501.png,2.278
images/001502.png,1.971
images/001503.png,1.446
images/001504.png,2.793
images/001505.png,3.448
images/001506.png,2.665
images/001507.png,1.849
images/001508.png,2.347
images/001509.png,3.512
images/001510.png,3.588
images/001511.png,3.677
images/001512.png,2.753
images/001513.png,2.328
images/001514.png,2.161
images/001515.png,1.143
images/001516.png,2.26
images/001517.png,2.521
images/001518.png,2.25
images/001519.png,2.5
images/001520.png,2.649
images/001521.png,2.598
images/001522.png,2.925
images/001523.png,3.068
images/001524.png,3.069
images/001525.png,2.668
images/001526.png,2.839
images/001527.png,2.88
images/001528.png,2.688
images/001529.png,2.633
images/001530.png,3.409
images/001531.png,3.975
images/001532.png,2.71
images/001533.png,3.357
images/001534.png,3.106
images/001535.png,3.491
images/001536.png,3.212
images/001537.png,2.758
images/001538.png,3.562
images/001539.png,3.127
images/001540.png,3.906
images/001541.png,4.694
images/001542.png,2.582
images/001543.png,2.603
images/001544.png,2.75
images/001545.png,3.5
images/001546.png,2.5
images/001547.png,2.66
images/001548.png,2.698
images/001549.png,1.572
images/001550.png,3.435
images/001551.png,2.961
images/001552.png,3.125
images/001553.png,3.458
images/001554.png,3.437
images/001555.png,3.591
images/001556.png,4.034
images/001557.png,3.56
images/001558.png,3.692
images/001559.png,3.413
images/001560.png,3.567
images/001561.png,4.251
images/001562.png,3.561
images/001563.png,4.614
images/001564.png,4.324
images/001565.png,4.347
images/001566.png,3.5
images/001567.png,3.819
images/001568.png,3.246
images/001569.png,3.993
images/001570.png,4.438
images/001571.png,3.866
images/001572.png,2.564
images/001573.png,2.0
images/001574.png,5.00001
images/001575.png,2.948
images/001576.png,1.885
images/001577.png,3.593
images/001578.png,3.587
images/001579.png,2.873
images/001580.png,4.414
images/001581.png,4.94
images/001582.png,5.00001
images/001583.png,5.00001
images/001584.png,3.982
images/001585.png,5.00001
images/001586.png,5.00001
images/001587.png,3.72
images/001588.png,3.513
images/001589.png,4.504
images/001590.png,3.822
images/001591.png,5.00001
images/001592.png,2.944
images/001593.png,5.00001
images/001594.png,4.553
images/001595.png,4.065
images/001596.png,3.103
images/001597.png,2.795
images/001598.png,3.482
images/001599.png,4.333
images/001600.png,2.571
images/001601.png,3.5
images/001602.png,4.261
images/001603.png,3.944
images/001604.png,3.872
images/001605.png,0.994
images/001606.png,0.85
images/001607.png,1.027
images/001608.png,1.865
images/001609.png,1.55
images/001610.png,2.524
images/001611.png,2.063
images/001612.png,0.734
images/001613.png,3.671
images/001614.png,4.026
images/001615.png,3.142
images/001616.png,4.541
images/001617.png,5.00001
images/001618.png,4.165
images/001619.png,3.645
images/001620.png,3.699
images/001621.png,5.00001
images/001622.png,3.14
images/001623.png,3.899
images/001624.png,3.556
images/001625.png,3.702
images/001626.png,4.043
images/001627.png,3.542
images/001628.png,3.997
images/001629.png,4.345
images/001630.png,4.018
images/001631.png,4.232
images/001632.png,4.38
images/001633.png,4.75
images/001634.png,3.675
images/001635.png,3.781
images/001636.png,5.00001
images/001637.png,5.00001
images/001638.png,5.00001
images/001639.png,4.99
images/001640.png,2.042
images/001641.png,1.668
images/001642.png,2.137
images/001643.png,1.625
images/001644.png,5.00001
images/001645.png,5.00001
images/001646.png,5.00001
images/001647.png,4.854
images/001648.png,2.101
images/001649.png,1.947
images/001650.png,1.812
images/001651.png,2.854
images/001652.png,3.07
images/001653.png,3.536
images/001654.png,3.658
images/001655.png,4.277
images/001656.png,3.667
images/001657.png,2.374
images/001658.png,2.88
images/001659.png,3.294
images/001660.png,2.917
images/001661.png,3.204
images/001662.png,2.869
images/001663.png,3.126
images/001664.png,2.536
images/001665.png,2.051
images/001666.png,1.976
images/001667.png,1.985
images/001668.png,3.107
images/001669.png,1.711
images/001670.png,1.471
images/001671.png,1.557
images/001672.png,1.97
images/001673.png,2.037
images/001674.png,1.345
images/001675.png,1.502
images/001676.png,1.23
images/001677.png,1.477
images/001678.png,1.742
images/001679.png,1.789
images/001680.png,1.732
images/001681.png,1.754
images/001682.png,1.62
images/001683.png,1.911
images/001684.png,1.95
images/001685.png,1.933
images/001686.png,1.98
images/001687.png,2.432
images/001688.png,2.186
images/001689.png,1.848
images/001690.png,2.694
images/001691.png,2.356
images/001692.png,2.377
images/001693.png,1.705
images/001694.png,2.464
images/001695.png,2.403
images/001696.png,2.487
images/001697.png,2.729
images/001698.png,2.098
images/001699.png,2.01
images/001700.png,2.724
images/001701.png,1.84
images/001702.png,1.647
images/001703.png,2.274
images/001704.png,1.497
images/001705.png,1.9
images/001706.png,1.966
images/001707.png,1.914
images/001708.png,1.942
images/001709.png,1.85
images/001710.png,1.578
images/001711.png,1.643
images/001712.png,1.61
images/001713.png,1.711
images/001714.png,1.09
images/001715.png,1.708
images/001716.png,1.735
images/001717.png,1.628
images/001718.png,0.851
images/001719.png,1.75
images/001720.png,1.125
images/001721.png,2.125
images/001722.png,1.042
images/001723.png,0.804
images/001724.png,0.698
images/001725.png,0.813
images/001726.png,0.764
images/001727.png,0.686
images/001728.png,0.675
images/001729.png,1.313
images/001730.png,1.329
images/001731.png,1.1
images/001732.png,1.136
images/001733.png,1.122
images/001734.png,1.138
images/001735.png,1.341
images/001736.png,1.566
images/001737.png,1.588
images/001738.png,1.501
images/001739.png,1.308
images/001740.png,1.207
images/001741.png,1.294
images/001742.png,1.142
images/001743.png,0.972
images/001744.png,0.977
images/001745.png,1.103
images/001746.png,0.939
images/001747.png,1.078
images/001748.png,1.337
images/001749.png,1.828
images/001750.png,1.461
images/001751.png,1.208
images/001752.png,1.333
images/001753.png,1.036
images/001754.png,1.651
images/001755.png,2.108
images/001756.png,1.869
images/001757.png,1.446
images/001758.png,1.404
images/001759.png,1.408
images/001760.png,1.416
images/001761.png,1.391
images/001762.png,1.508
images/001763.png,1.341
images/001764.png,1.358
images/001765.png,1.426
images/001766.png,1.353
images/001767.png,1.334
images/001768.png,1.351
images/001769.png,1.117
images/001770.png,1.116
images/001771.png,1.146
images/001772.png,1.047
images/001773.png,1.433
images/001774.png,1.403
images/001775.png,1.455
images/001776.png,1.439
images/001777.png,1.052
images/001778.png,1.052
images/001779.png,0.956
images/001780.png,0.817
images/001781.png,0.79
images/001782.png,1.058
images/001783.png,0.729
images/001784.png,0.797
images/001785.png,0.716
images/001786.png,0.88
images/001787.png,0.843
images/001788.png,0.794
images/001789.png,1.216
images/001790.png,0.691
images/001791.png,0.379
images/001792.png,2.698
images/001793.png,2.745
images/001794.png,2.75
images/001795.png,0.95
images/001796.png,0.915
images/001797.png,0.861
images/001798.png,0.87
images/001799.png,0.842
images/001800.png,0.938
images/001801.png,0.94
images/001802.png,1.042
images/001803.png,1.868
images/001804.png,0.903
images/001805.png,1.115
images/001806.png,0.883
images/001807.png,1.121
images/001808.png,1.563
images/001809.png,1.406
images/001810.png,1.224
images/001811.png,1.291
images/001812.png,1.196
images/001813.png,1.678
images/001814.png,1.784
images/001815.png,1.778
images/001816.png,2.865
images/001817.png,2.534
images/001818.png,2.473
images/001819.png,2.677
images/001820.png,3.216
images/001821.png,2.882
images/001822.png,4.01
images/001823.png,3.04
images/001824.png,2.619
images/001825.png,0.225
images/001826.png,1.833
images/001827.png,2.201
images/001828.png,1.958
images/001829.png,1.869
images/001830.png,2.122
images/001831.png,2.39
images/001832.png,2.181
images/001833.png,2.004
images/001834.png,2.091
images/001835.png,2.172
images/001836.png,2.23
images/001837.png,1.417
images/001838.png,1.625
images/001839.png,3.114
images/001840.png,2.632
images/001841.png,2.62
images/001842.png,2.737
images/001843.png,2.349
images/001844.png,3.585
images/001845.png,3.337
images/001846.png,2.875
images/001847.png,3.244
images/001848.png,3.155
images/001849.png,3.312
images/001850.png,1.094
images/001851.png,0.858
images/001852.png,0.732
images/001853.png,0.684
images/001854.png,0.746
images/001855.png,0.783
images/001856.png,0.669
images/001857.png,1.059
images/001858.png,0.695
images/001859.png,1.224
images/001860.png,0.75
images/001861.png,1.036
images/001862.png,1.031
images/001863.png,1.527
images/001864.png,1.167
images/001865.png,0.711
images/001866.png,2.125
images/001867.png,1.875
images/001868.png,0.875
images/001869.png,0.922
images/001870.png,0.913
images/001871.png,1.734
images/001872.png,2.0
images/001873.png,0.846
images/001874.png,1.072
images/001875.png,1.148
images/001876.png,1.316
images/001877.png,1.042
images/001878.png,1.105
images/001879.png,1.368
images/001880.png,1.097
images/001881.png,0.993
images/001882.png,1.036
images/001883.png,1.185
